"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"3MINDIA","EQ","16-Nov-2018","      20608.65","      20601.00","      20789.85","      20415.00","      20415.00","      20524.25","      20547.17","        796","            16355547.35","        294","        562","         70.60"
"3MINDIA","EQ","19-Nov-2018","      20524.25","      20568.05","      20699.90","      20380.00","      20382.00","      20433.75","      20512.08","        551","            11302153.35","        289","        369","         66.97"
"3MINDIA","EQ","20-Nov-2018","      20433.75","      20400.00","      20499.80","      20200.00","      20280.00","      20290.20","      20340.46","       1274","            25913741.35","        363","       1162","         91.21"
"3MINDIA","EQ","21-Nov-2018","      20290.20","      20349.95","      20739.90","      20121.10","      20650.00","      20684.25","      20332.65","       1369","            27835403.85","        383","        735","         53.69"
"3MINDIA","EQ","22-Nov-2018","      20684.25","      20780.00","      21100.00","      20617.95","      20889.95","      20825.80","      20890.93","       1360","            28411665.70","        516","        845","         62.13"
"3MINDIA","EQ","26-Nov-2018","      20825.80","      20989.95","      21088.05","      20690.00","      20740.00","      20790.60","      20794.04","        789","            16406495.70","        392","        603","         76.43"
"3MINDIA","EQ","27-Nov-2018","      20790.60","      20829.00","      20885.00","      20600.00","      20600.00","      20719.35","      20720.98","        627","            12992051.75","        331","        429","         68.42"
"3MINDIA","EQ","28-Nov-2018","      20719.35","      20602.00","      20899.25","      20602.00","      20718.00","      20775.65","      20784.42","       1091","            22675798.35","        319","        838","         76.81"
"3MINDIA","EQ","29-Nov-2018","      20775.65","      20948.65","      20948.75","      20710.10","      20854.00","      20845.20","      20857.52","        783","            16331441.75","        234","        636","         81.23"
"3MINDIA","EQ","30-Nov-2018","      20845.20","      20920.00","      21701.00","      20727.45","      21600.00","      21634.00","      21324.18","       1148","            24480156.70","        625","        636","         55.40"
"3MINDIA","EQ","03-Dec-2018","      21634.00","      21680.00","      22290.00","      21630.00","      21999.90","      21902.15","      22028.06","       1536","            33835099.70","       1020","       1014","         66.02"
"3MINDIA","EQ","04-Dec-2018","      21902.15","      21999.95","      22499.95","      21999.90","      22498.90","      22460.40","      22270.29","       1610","            35855174.45","        650","       1192","         74.04"
"3MINDIA","EQ","05-Dec-2018","      22460.40","      22463.00","      22550.00","      22100.00","      22100.00","      22167.05","      22374.19","       1359","            30406523.75","        515","        884","         65.05"
"3MINDIA","EQ","06-Dec-2018","      22167.05","      21900.05","      22091.30","      21554.95","      21555.00","      21598.60","      21744.00","        562","            12220128.00","        308","        400","         71.17"
"3MINDIA","EQ","07-Dec-2018","      21598.60","      21650.00","      22000.00","      21389.95","      21749.00","      21816.60","      21694.21","        511","            11085743.25","        335","        288","         56.36"
"3MINDIA","EQ","10-Dec-2018","      21816.60","      21500.00","      21537.55","      20801.00","      20908.00","      20941.35","      21052.73","       1954","            41137026.15","        817","       1451","         74.26"
"3MINDIA","EQ","11-Dec-2018","      20941.35","      20800.00","      22100.00","      20699.95","      20900.00","      20969.20","      20952.27","      31638","           662887857.70","        721","      30998","         97.98"
"3MINDIA","EQ","12-Dec-2018","      20969.20","      21136.65","      22520.00","      21135.00","      22382.00","      22459.70","      22128.32","       2830","            62623149.00","       1197","       1377","         48.66"
"3MINDIA","EQ","13-Dec-2018","      22459.70","      22600.00","      23500.00","      22460.00","      23470.00","      23438.80","      23120.85","       2483","            57409074.90","       1311","       1167","         47.00"
"3MINDIA","EQ","14-Dec-2018","      23438.80","      23440.00","      23795.00","      22751.00","      22900.00","      22950.05","      23312.60","       1341","            31262198.40","        741","        579","         43.18"
"3MINDIA","EQ","17-Dec-2018","      22950.05","      22989.95","      23075.00","      22727.00","      22900.00","      22963.60","      22961.80","        747","            17152468.20","        390","        420","         56.22"
"3MINDIA","EQ","18-Dec-2018","      22963.60","      22889.95","      23400.00","      22551.00","      22760.00","      22845.10","      22957.05","       1932","            44353028.40","        746","       1292","         66.87"
"3MINDIA","EQ","19-Dec-2018","      22845.10","      23045.00","      23274.95","      22830.00","      22850.00","      22850.95","      23004.21","        701","            16125949.80","        372","        417","         59.49"
"3MINDIA","EQ","20-Dec-2018","      22850.95","      22852.00","      23024.10","      22400.00","      22517.95","      22488.60","      22633.84","       1018","            23041253.00","        672","        594","         58.35"
"3MINDIA","EQ","21-Dec-2018","      22488.60","      22644.00","      22649.95","      22000.00","      22030.00","      22059.70","      22215.64","        906","            20127365.55","        599","        541","         59.71"
"3MINDIA","EQ","24-Dec-2018","      22059.70","      22060.00","      22060.00","      21490.00","      21570.00","      21535.15","      21651.47","       1158","            25072404.40","        556","        578","         49.91"
"3MINDIA","EQ","26-Dec-2018","      21535.15","      20800.00","      20800.00","      19644.00","      20500.00","      20597.55","      20085.17","      18652","           374628567.25","       4920","       8599","         46.10"
"3MINDIA","EQ","27-Dec-2018","      20597.55","      20930.00","      20997.40","      20150.00","      20287.00","      20258.70","      20638.93","       2164","            44662635.15","       1115","       1216","         56.19"
"3MINDIA","EQ","28-Dec-2018","      20258.70","      20499.95","      21178.00","      20330.85","      21000.00","      20974.10","      20829.79","       2030","            42284469.95","       1144","        975","         48.03"
"3MINDIA","EQ","31-Dec-2018","      20974.10","      21298.10","      21298.10","      20750.00","      20805.00","      20824.40","      20910.98","       1088","            22751144.15","        691","        630","         57.90"
