"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"63MOONS","EQ","14-Sep-2018","         76.40","         76.80","         80.90","         76.80","         79.30","         78.95","         78.91","     190008","            14994431.70","       2437","      82845","         43.60"
"63MOONS","EQ","17-Sep-2018","         78.95","         78.05","         87.35","         78.00","         84.35","         84.30","         84.07","     944717","            79424594.60","      10370","     278645","         29.50"
"63MOONS","EQ","18-Sep-2018","         84.30","         82.20","         87.25","         81.60","         84.00","         85.05","         84.56","     459178","            38827349.45","       5171","     169024","         36.81"
"63MOONS","EQ","19-Sep-2018","         85.05","         85.70","         86.90","         83.10","         83.60","         83.50","         85.03","     248406","            21121600.50","       2698","      69766","         28.09"
"63MOONS","EQ","21-Sep-2018","         83.50","         84.25","         85.80","         70.00","         77.30","         77.20","         79.11","     282271","            22330727.55","       3259","     138218","         48.97"
"63MOONS","EQ","24-Sep-2018","         77.20","         77.50","         79.00","         73.35","         74.10","         74.55","         76.22","     128155","             9767702.60","       1957","      62673","         48.90"
"63MOONS","EQ","25-Sep-2018","         74.55","         74.55","         74.90","         71.00","         72.00","         72.05","         73.07","     143579","            10490950.85","       2233","      65441","         45.58"
"63MOONS","EQ","26-Sep-2018","         72.05","         71.10","         73.05","         69.40","         70.10","         70.30","         71.25","     189308","            13489132.30","       2255","     100224","         52.94"
"63MOONS","EQ","27-Sep-2018","         70.30","         71.55","         71.85","         67.10","         67.20","         67.85","         69.36","     187958","            13036021.85","       2661","     106876","         56.86"
"63MOONS","EQ","28-Sep-2018","         67.85","         68.00","         70.90","         65.00","         69.25","         69.55","         66.78","     345762","            23089808.35","       2894","     197275","         57.06"
"63MOONS","EQ","01-Oct-2018","         69.55","         72.50","         72.50","         66.15","         66.55","         66.75","         67.41","     119702","             8068992.75","       1966","      61635","         51.49"
"63MOONS","EQ","03-Oct-2018","         66.75","         68.00","         69.70","         66.80","         66.80","         67.50","         68.26","     124696","             8511612.50","       1509","      50566","         40.55"
"63MOONS","EQ","04-Oct-2018","         67.50","         66.80","         67.00","         65.00","         65.75","         65.85","         66.15","     100309","             6635578.45","       1214","      56668","         56.49"
"63MOONS","EQ","05-Oct-2018","         65.85","         65.80","         67.00","         62.05","         62.50","         63.40","         64.56","     141646","             9144253.85","       1795","      99114","         69.97"
"63MOONS","EQ","08-Oct-2018","         63.40","         63.95","         64.55","         62.10","         63.10","         62.80","         63.36","     118719","             7521585.75","       1331","      57119","         48.11"
"63MOONS","EQ","09-Oct-2018","         62.80","         63.95","         65.50","         62.80","         64.55","         64.45","         64.09","     120170","             7701883.55","       1433","      51772","         43.08"
"63MOONS","EQ","10-Oct-2018","         64.45","         64.50","         66.45","         63.60","         66.00","         65.70","         65.47","      99454","             6510939.90","       1271","      43847","         44.09"
"63MOONS","EQ","11-Oct-2018","         65.70","         64.40","         65.40","         62.20","         64.00","         64.45","         64.09","      73607","             4717540.95","       1154","      26378","         35.84"
"63MOONS","EQ","12-Oct-2018","         64.45","         64.90","         69.65","         64.90","         66.50","         66.60","         67.48","     154124","            10399807.40","       2251","      40772","         26.45"
"63MOONS","EQ","15-Oct-2018","         66.60","         67.00","         69.40","         66.40","         68.00","         67.95","         67.88","     142474","             9671412.35","       1989","      43000","         30.18"
"63MOONS","EQ","16-Oct-2018","         67.95","         68.85","         81.50","         68.05","         80.80","         79.25","         75.71","     656010","            49667784.25","       8036","     284271","         43.33"
"63MOONS","EQ","17-Oct-2018","         79.25","         82.90","         83.50","         75.60","         75.95","         76.45","         79.48","     348923","            27732450.45","       4590","     155367","         44.53"
"63MOONS","EQ","19-Oct-2018","         76.45","         75.20","         75.20","         72.00","         73.20","         73.35","         73.61","     104474","             7690704.35","       1914","      34201","         32.74"
"63MOONS","EQ","22-Oct-2018","         73.35","         74.70","         75.60","         69.65","         70.55","         70.05","         71.73","     109192","             7832867.30","       1805","      51933","         47.56"
"63MOONS","EQ","23-Oct-2018","         70.05","         69.95","         73.35","         68.75","         72.00","         71.90","         71.65","     139060","             9963409.40","       1922","      53256","         38.30"
"63MOONS","EQ","24-Oct-2018","         71.90","         72.25","         86.25","         70.70","         78.30","         79.70","         78.70","     793893","            62479742.35","       6098","     178468","         22.48"
"63MOONS","EQ","25-Oct-2018","         79.70","         77.00","         82.40","         74.55","         78.70","         77.65","         78.71","     572595","            45071380.30","       8373","     168320","         29.40"
"63MOONS","EQ","26-Oct-2018","         77.65","         76.40","         78.00","         73.65","         74.10","         74.80","         76.01","     286403","            21768876.90","       3620","      83391","         29.12"
